inventory_serial,slide_no,state,district,slide_name,location_description,latitude,longitude,material_involved,movement_type,history_raw,reported_history_date,source_pdf_path,source_pdf_page,source_table_label,source_row_text,spatial_linkage_status,matched_village_lgd_code,matched_village_name_en
27876,TN/NIL/58A15/2025/43,Tamil Nadu,Nilgiri,ONR-29,Coonoor to Udhagai road,11.3599,76.7814,Debris,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27876 TN/NIL/58A15/2025/43 Tamil Nadu Nilgiri ONR-29 Coonoor to Udhagai road 11.3599 76.7814 Debris Slide 22 October 2025,NO_EXACT_POLYGON_MATCH,,
27877,TN/NIL/58A15/2025/44,Tamil Nadu,Nilgiri,ONR-30,Coonoor to Udhagai road,11.3606,76.7813,Earth,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27877 TN/NIL/58A15/2025/44 Tamil Nadu Nilgiri ONR-30 Coonoor to Udhagai road 11.3606 76.7813 Earth Slide 22 October 2025,NO_EXACT_POLYGON_MATCH,,
27878,TN/NILGIRIS/58A15/2026/01,Tamil Nadu,Nilgiri,TDK road Slide,TDK Road,11.344605,76.792407,Debris,Slide,01 January 2026,2026-01-01,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27878 TN/NILGIRIS/58A15/2026/01 Tamil Nadu Nilgiri TDK road Slide TDK Road 11.344605 76.792407 Debris Slide 01 January 2026,NO_EXACT_POLYGON_MATCH,,
27879,TN/NILGIRIS/58A15/2026/02,Tamil Nadu,Nilgiri,Model House Society Slide,Disencherry Road,11.346337,76.798923,Debris,Slide,01 January 2026,2026-01-01,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27879 TN/NILGIRIS/58A15/2026/02 Tamil Nadu Nilgiri Model House Society Slide Disencherry Road 11.346337 76.798923 Debris Slide 01 January 2026,NO_EXACT_POLYGON_MATCH,,
27880,TN/NILGIRIS/58A15/2026/03,Tamil Nadu,Nilgiri,MGR Nagar,TDK Road,11.347369,76.789377,Debris,Slide,01 January 2026,2026-01-01,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27880 TN/NILGIRIS/58A15/2026/03 Tamil Nadu Nilgiri MGR Nagar TDK Road 11.347369 76.789377 Debris Slide 01 January 2026,NO_EXACT_POLYGON_MATCH,,
27881,TN/NILGIRIS/58A15/2026/04,Tamil Nadu,Nilgiri,TDK road Slide,TDK Road,11.349663,76.788382,Debris,Slide,01 January 2026,2026-01-01,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27881 TN/NILGIRIS/58A15/2026/04 Tamil Nadu Nilgiri TDK road Slide TDK Road 11.349663 76.788382 Debris Slide 01 January 2026,NO_EXACT_POLYGON_MATCH,,
27882,TN/NILGIRIS/58A15/2026/05,Tamil Nadu,Nilgiri,Riga Residency slide,TDK Road,11.352862,76.786387,Debris,Slide,01 January 2026,2026-01-01,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27882 TN/NILGIRIS/58A15/2026/05 Tamil Nadu Nilgiri Riga Residency slide TDK Road 11.352862 76.786387 Debris Slide 01 January 2026,NO_EXACT_POLYGON_MATCH,,
27912,Tamil Nadu/Nilgiri/58A/15/2017/01.,Tamil Nadu,Nilgiri,Slide 01,NH-67,11.33736111,76.82255556,Earth/debris,Slide,12 September 2017,2017-09-12,data/raw/events/landslide_report.pdf,707,LANDSLIDE INVENTORY (Field vaidated),27912 Tamil Tamil Nadu Nilgiri Slide 01 NH-67 11.33736111 76.82255556 Earth/debris Slide 12 September 2017 Nadu/Nilgiri/58A/15/2017/01.,EXACT_POLYGON_MATCH,635113,Coonoor Rural
27913,Tamil Nadu/Nilgiri/58A/11/2017/02.,Tamil Nadu,Nilgiri,Slide 02,Nundanamattam,11.35680278,76.69265833,Earth/debris,Slide,12 September 2017,2017-09-12,data/raw/events/landslide_report.pdf,707,LANDSLIDE INVENTORY (Field vaidated),27913 Tamil Tamil Nadu Nilgiri Slide 02 Nundanamattam 11.35680278 76.69265833 Earth/debris Slide 12 September 2017 Nadu/Nilgiri/58A/11/2017/02.,NO_EXACT_POLYGON_MATCH,,
27914,Tamil Nadu/Nilgiri/58A/07/2017/03.,Tamil Nadu,Nilgiri,Slide 03,Kilenadugani fragments,11.44088889,76.39384444,Debris with rock,Slide,12 September 2017,2017-09-12,data/raw/events/landslide_report.pdf,707,LANDSLIDE INVENTORY (Field vaidated),27914 Tamil Tamil Nadu Nilgiri Slide 03 Kilenadugani 11.44088889 76.39384444 Debris with rock Slide 12 September 2017 Nadu/Nilgiri/58A/07/2017/03. fragments,NO_EXACT_POLYGON_MATCH,,
27915,Tamil Nadu/Nilgiri/58A/15/2017/03.,Tamil Nadu,Nilgiri,Slide 04,Kattabettu,11.41589167,76.817125,Debris,slide,10 September 2017,2017-09-10,data/raw/events/landslide_report.pdf,707,LANDSLIDE INVENTORY (Field vaidated),27915 Tamil Tamil Nadu Nilgiri Slide 04 Kattabettu 11.41589167 76.817125 Debris slide 10 September 2017 Nadu/Nilgiri/58A/15/2017/03.,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27926,TN/NIL/58A/11/2019/01,Tamil Nadu,Nilgiri,Nondimedu cut slope failure N,"H-67, near Nondimedu",11.40039,76.71645,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27926 TN/NIL/58A/11/2019/01 Tamil Nadu Nilgiri Nondimedu cut slope failure NH-67, near Nondimedu 11.40039 76.71645 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27927,TN/NIL/58A/11/2019/02,Tamil Nadu,Nilgiri,NH-67 debris flow,NH-67,11.39668,76.71731,Debris,Flow,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27927 TN/NIL/58A/11/2019/02 Tamil Nadu Nilgiri NH-67 debris flow NH-67 11.39668 76.71731 Debris Flow 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27928,TN/NIL/58A/11/2019/03,Tamil Nadu,Nilgiri,NH-67 cut slope failure 1,NH-67,11.39112,76.7178,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27928 TN/NIL/58A/11/2019/03 Tamil Nadu Nilgiri NH-67 cut slope failure 1 NH-67 11.39112 76.7178 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27929,TN/NIL/58A/11/2019/04,Tamil Nadu,Nilgiri,NH-67 cut slope failure 2,NH-67,11.39108,76.71756,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27929 TN/NIL/58A/11/2019/04 Tamil Nadu Nilgiri NH-67 cut slope failure 2 NH-67 11.39108 76.71756 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27930,TN/NIL/58A/11/2019/05,Tamil Nadu,Nilgiri,NH-67 cut slope failure 3,NH-67,11.39002,76.71868,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27930 TN/NIL/58A/11/2019/05 Tamil Nadu Nilgiri NH-67 cut slope failure 3 NH-67 11.39002 76.71868 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27931,TN/NIL/58A/11/2019/06,Tamil Nadu,Nilgiri,Manthada road cut slope failure Ma,nthada,11.38885,76.72575,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27931 TN/NIL/58A/11/2019/06 Tamil Nadu Nilgiri Manthada road cut slope failure Manthada 11.38885 76.72575 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27932,TN/NIL/58A/11/2019/07,Tamil Nadu,Nilgiri,NH -67 rock fall,NH- 67,11.38797,76.73164,Rock,Fall,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27932 TN/NIL/58A/11/2019/07 Tamil Nadu Nilgiri NH -67 rock fall NH- 67 11.38797 76.73164 Rock Fall 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27933,TN/NIL/58A/15/2019/08,Tamil Nadu,Nilgiri,NH-67 cut slope failure 4,NH-67,11.38733,76.73406,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27933 TN/NIL/58A/15/2019/08 Tamil Nadu Nilgiri NH-67 cut slope failure 4 NH-67 11.38733 76.73406 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27934,TN/NIL/58A/15/2019/09,Tamil Nadu,Nilgiri,Annai Velankani Nagar debris slide An,"nai Velankani Nagar, Coonoor",11.347847,76.789084,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27934 TN/NIL/58A/15/2019/09 Tamil Nadu Nilgiri Annai Velankani Nagar debris slide Annai Velankani Nagar, 11.347847 76.789084 Debris Slide 16 November 2019 Coonoor",NO_EXACT_POLYGON_MATCH,,
27935,TN/NIL/58A/15/2019/10,Tamil Nadu,Nilgiri,Krishnapuram stream bank erosion Krish,"napuram, Coonoor",11.348423,76.792504,Soil,Flow,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27935 TN/NIL/58A/15/2019/10 Tamil Nadu Nilgiri Krishnapuram stream bank erosion Krishnapuram, Coonoor 11.348423 76.792504 Soil Flow 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27936,TN/NIL/58A/15/2019/11,Tamil Nadu,Nilgiri,Gandhipuram rock fall,Gandhipuram,11.34123,76.79759,Debris cum rock,Fall,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27936 TN/NIL/58A/15/2019/11 Tamil Nadu Nilgiri Gandhipuram rock fall Gandhipuram 11.34123 76.79759 Debris cum rock Fall 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27937,TN/NIL/58A/15/2019/12,Tamil Nadu,Nilgiri,Gandhipuram road debris slide Ne,ar Gandhipuram,11.33963,76.79743,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27937 TN/NIL/58A/15/2019/12 Tamil Nadu Nilgiri Gandhipuram road debris slide Near Gandhipuram 11.33963 76.79743 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27938,TN/NIL/58A/15/2019/13,Tamil Nadu,Nilgiri,Gandhipuram debris slide,Gandhipuram,11.33669,76.79845,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27938 TN/NIL/58A/15/2019/13 Tamil Nadu Nilgiri Gandhipuram debris slide Gandhipuram 11.33669 76.79845 Debris Slide 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27939,TN/NIL/58A/15/2019/14 slide,Tamil Nadu,Nilgiri,Reactivated Sagayamatha hospital slide,"Down slope of Sagayamatha hospital, Coonoor",11.33453,76.7958,Debris,Flow,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27939 TN/NIL/58A/15/2019/14 Tamil Nadu Nilgiri Reactivated Sagayamatha hospital Down slope of Sagayamatha 11.33453 76.7958 Debris Flow 16 November 2019 slide hospital, Coonoor",NO_EXACT_POLYGON_MATCH,,
27940,TN/NIL/58A/15/2019/16,Tamil Nadu,Nilgiri,Katteri road subsidence,Near Katteri road junction,11.33591,76.79098,Debris,Subsidence,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),27940 TN/NIL/58A/15/2019/16 Tamil Nadu Nilgiri Katteri road subsidence Near Katteri road junction 11.33591 76.79098 Debris Subsidence 16 November 2019,NO_EXACT_POLYGON_MATCH,,
27941,TN/NIL/58A/15/2019/17,Tamil Nadu,Nilgiri,Burliar road cut slope failure 1,"NH-67, near Burliar",11.33217,76.79413,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27941 TN/NIL/58A/15/2019/17 Tamil Nadu Nilgiri Burliar road cut slope failure 1 NH-67, near Burliar 11.33217 76.79413 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27942,TN/NIL/58A/15/2019/18,Tamil Nadu,Nilgiri,Burliar road cut slope failure 2,"NH-67, near Burliar",11.3307,76.79916,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27942 TN/NIL/58A/15/2019/18 Tamil Nadu Nilgiri Burliar road cut slope failure 2 NH-67, near Burliar 11.3307 76.79916 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27943,TN/NIL/58A/15/2019/19,Tamil Nadu,Nilgiri,Burliar road cut slope failure 3,"NH-67, near Burliar",11.32999,76.803,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27943 TN/NIL/58A/15/2019/19 Tamil Nadu Nilgiri Burliar road cut slope failure 3 NH-67, near Burliar 11.32999 76.803 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27944,TN/NIL/58A/15/2019/20,Tamil Nadu,Nilgiri,Burliar road cut slope failure 4,"NH-67, near Burliar",11.3353,76.81397,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,708,LANDSLIDE INVENTORY (Field vaidated),"27944 TN/NIL/58A/15/2019/20 Tamil Nadu Nilgiri Burliar road cut slope failure 4 NH-67, near Burliar 11.3353 76.81397 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27945,TN/NIL/58A/15/2019/21,Tamil Nadu,Nilgiri,Burliar road cut slope failure 5,"NH-67, near Burliar",11.33449,76.81551,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27945 TN/NIL/58A/15/2019/21 Tamil Nadu Nilgiri Burliar road cut slope failure 5 NH-67, near Burliar 11.33449 76.81551 Debris Slide 16 November 2019",EXACT_POLYGON_MATCH,635113,Coonoor Rural
27946,TN/NIL/58A/15/2019/22,Tamil Nadu,Nilgiri,Burliar road cut slope failure 6,"NH-67, near Burliar",11.33815,76.8267,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27946 TN/NIL/58A/15/2019/22 Tamil Nadu Nilgiri Burliar road cut slope failure 6 NH-67, near Burliar 11.33815 76.8267 Debris Slide 16 November 2019",EXACT_POLYGON_MATCH,635113,Coonoor Rural
27947,TN/NIL/58A/15/2019/23,Tamil Nadu,Nilgiri,Burliar road cut slope failure 7,"NH-67, near Burliar",11.3392,76.8392,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27947 TN/NIL/58A/15/2019/23 Tamil Nadu Nilgiri Burliar road cut slope failure 7 NH-67, near Burliar 11.3392 76.8392 Debris Slide 16 November 2019",EXACT_POLYGON_MATCH,635112,Burliar
27948,TN/NIL/58A/15/2019/24,Tamil Nadu,Nilgiri,Lamb’s rock road cut slope failure L,amb’s rock road,11.35161,76.83177,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27948 TN/NIL/58A/15/2019/24 Tamil Nadu Nilgiri Lamb’s rock road cut slope failure Lamb’s rock road 11.35161 76.83177 Debris Slide 16 November 2019,EXACT_POLYGON_MATCH,635112,Burliar
27949,TN/NIL/58A/15/2019/25,Tamil Nadu,Nilgiri,Spencer’s road cut slope failure,"Spencer’s road, Coonoor",11.34167,76.80274,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27949 TN/NIL/58A/15/2019/25 Tamil Nadu Nilgiri Spencer’s road cut slope failure Spencer’s road, Coonoor 11.34167 76.80274 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27950,TN/NIL/58A/15/2019/26 flow,Tamil Nadu,Nilgiri,Kanni Mariamman Koil street debris flow,"Kanni Mariamman Koil street, Coonoor, behind Masjid-e-Bilal",11.34165,76.80003,Debris,Flow,17 November 2019,2019-11-17,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27950 TN/NIL/58A/15/2019/26 Tamil Nadu Nilgiri Kanni Mariamman Koil street debris Kanni Mariamman Koil street, 11.34165 76.80003 Debris Flow 17 November 2019 flow Coonoor, behind Masjid-e-Bilal",NO_EXACT_POLYGON_MATCH,,
27951,TN/NIL/58A/15/2019/27,Tamil Nadu,Nilgiri,KMK street cut slope failure,"KMK street, Coonoor",11.34065,76.80033,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27951 TN/NIL/58A/15/2019/27 Tamil Nadu Nilgiri KMK street cut slope failure KMK street, Coonoor 11.34065 76.80033 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27952,TN/NIL/58A/15/2019/28,Tamil Nadu,Nilgiri,Spencer’s road cut slope failure 2,"Down slope of Spencer’s road, Coonoor",11.3416,76.80029,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27952 TN/NIL/58A/15/2019/28 Tamil Nadu Nilgiri Spencer’s road cut slope failure 2 Down slope of Spencer’s road, 11.3416 76.80029 Debris Slide 16 November 2019 Coonoor",NO_EXACT_POLYGON_MATCH,,
27953,TN/NIL/58A/15/2019/29,Tamil Nadu,Nilgiri,Gymkhana road cut slope failure Gy,"mkhana road, Coonoor",11.35857,76.79312,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27953 TN/NIL/58A/15/2019/29 Tamil Nadu Nilgiri Gymkhana road cut slope failure Gymkhana road, Coonoor 11.35857 76.79312 Debris Slide 16 November 2019",NO_EXACT_POLYGON_MATCH,,
27954,TN/NIL/58A/15/2019/30 1,Tamil Nadu,Nilgiri,Orange Groove road cut slope failure 1,"Orange Groove road, Coonoor",11.35724,76.79177,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27954 TN/NIL/58A/15/2019/30 Tamil Nadu Nilgiri Orange Groove road cut slope failure Orange Groove road, Coonoor 11.35724 76.79177 Debris Slide 16 November 2019 1",NO_EXACT_POLYGON_MATCH,,
27955,TN/NIL/58A/15/2019/31 2,Tamil Nadu,Nilgiri,Orange Groove road cut slope failure 2,"Orange Groove road, Coonoor",11.35744,76.79195,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27955 TN/NIL/58A/15/2019/31 Tamil Nadu Nilgiri Orange Groove road cut slope failure Orange Groove road, Coonoor 11.35744 76.79195 Debris Slide 16 November 2019 2",NO_EXACT_POLYGON_MATCH,,
27956,TN/NIL/58A/15/2019/32 failure,Tamil Nadu,Nilgiri,Ottupattarai road junction cut slope failure,"Ottupattarai, Coonoor",11.34342,76.79352,Debris,Slide,16 November 2019,2019-11-16,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),"27956 TN/NIL/58A/15/2019/32 Tamil Nadu Nilgiri Ottupattarai road junction cut slope Ottupattarai, Coonoor 11.34342 76.79352 Debris Slide 16 November 2019 failure",NO_EXACT_POLYGON_MATCH,,
27957,TN/NIL/58A11/2019/1,Tamil Nadu,Nilgiri,Mariammakoil slide,Mariamma colony,11.460242,76.597277,Debris,Slide,07 August 2019 (3-4 pm),,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27957 TN/NIL/58A11/2019/1 Tamil Nadu Nilgiri Mariammakoil slide Mariamma colony 11.460242 76.597277 Debris Slide 07 August 2019 (3-4 pm),NO_EXACT_POLYGON_MATCH,,
27958,TN/NIL/58A11/2019/2,Tamil Nadu,Nilgiri,Hanumapuram slide-1 E,astern parts of Hanumapuram,11.458368,76.596142,Rock-cum-debris,Slide,07 August 2019 (3-4 pm),,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27958 TN/NIL/58A11/2019/2 Tamil Nadu Nilgiri Hanumapuram slide-1 Eastern parts of Hanumapuram 11.458368 76.596142 Rock-cum-debris Slide 07 August 2019 (3-4 pm),NO_EXACT_POLYGON_MATCH,,
27959,TN/NIL/58A11/2019/3,Tamil Nadu,Nilgiri,Hanumapuram slide-2 E,astern parts of Hanumapuram,11.459491,76.593253,Debris,Slide,06 August 2019,2019-08-06,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27959 TN/NIL/58A11/2019/3 Tamil Nadu Nilgiri Hanumapuram slide-2 Eastern parts of Hanumapuram 11.459491 76.593253 Debris Slide 06 August 2019,NO_EXACT_POLYGON_MATCH,,
27960,TN/NIL/58A11/2019/4,Tamil Nadu,Nilgiri,Hanumapuram slide-3 E,astern parts of Hanumapuram,11.460005,76.591319,Debris,Slide,06 August 2019,2019-08-06,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27960 TN/NIL/58A11/2019/4 Tamil Nadu Nilgiri Hanumapuram slide-3 Eastern parts of Hanumapuram 11.460005 76.591319 Debris Slide 06 August 2019,NO_EXACT_POLYGON_MATCH,,
27961,TN/NIL/58A11/2019/5,Tamil Nadu,Nilgiri,Hanumanthapuram slide-4 Han,umanthapuram,11.45808611,76.58490556,Debris,Slide,06 August 2019 (1:30 pm),,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27961 TN/NIL/58A11/2019/5 Tamil Nadu Nilgiri Hanumanthapuram slide-4 Hanumanthapuram 11.45808611 76.58490556 Debris Slide 06 August 2019 (1:30 pm),NO_EXACT_POLYGON_MATCH,,
27962,TN/NIL/58A11/2019/6,Tamil Nadu,Nilgiri,Brook dale slide,Before Brook dale,11.46798056,76.58358889,Debris,Slide,06 August 2019 (3:30 pm),,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27962 TN/NIL/58A11/2019/6 Tamil Nadu Nilgiri Brook dale slide Before Brook dale 11.46798056 76.58358889 Debris Slide 06 August 2019 (3:30 pm),NO_EXACT_POLYGON_MATCH,,
27963,TN/NIL/58A11/2019/7,Tamil Nadu,Nilgiri,Indranagar,South West part of Brook dale,11.46818333,76.58011389,Debris,Slide,08 August 2019,2019-08-08,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27963 TN/NIL/58A11/2019/7 Tamil Nadu Nilgiri Indranagar South West part of Brook dale 11.46818333 76.58011389 Debris Slide 08 August 2019,NO_EXACT_POLYGON_MATCH,,
27964,TN/NIL/58A11/2019/8,Tamil Nadu,Nilgiri,Wood estateslide-1,Wood estate,11.46819444,76.57836389,Debris,Slide,18 August 2019 (10:00 pm),,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27964 TN/NIL/58A11/2019/8 Tamil Nadu Nilgiri Wood estateslide-1 Wood estate 11.46819444 76.57836389 Debris Slide 18 August 2019 (10:00 pm),NO_EXACT_POLYGON_MATCH,,
27965,TN/NIL/58A11/2019/9,Tamil Nadu,Nilgiri,Wood brook slide,North western part of wood brook,11.46814444,76.56437778,Rock cum debris,Slide,07 August 2019,2019-08-07,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27965 TN/NIL/58A11/2019/9 Tamil Nadu Nilgiri Wood brook slide North western part of wood 11.46814444 76.56437778 Rock cum debris Slide 07 August 2019 brook,NO_EXACT_POLYGON_MATCH,,
27966,TN/NIL/58A11/2019/10,Tamil Nadu,Nilgiri,Woodbrook slide-2,NE parts of Wood brook,11.46975556,76.56556389,Debris,Slide,07 August 2019,2019-08-07,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27966 TN/NIL/58A11/2019/10 Tamil Nadu Nilgiri Woodbrook slide-2 NE parts of Wood brook 11.46975556 76.56556389 Debris Slide 07 August 2019,NO_EXACT_POLYGON_MATCH,,
27967,TN/NIL/58A11/2019/11,Tamil Nadu,Nilgiri,Junction of Naduvattam flume slide Nad,uvatam,11.46933889,76.56520833,Debris,Slide,07 August 2019,2019-08-07,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27967 TN/NIL/58A11/2019/11 Tamil Nadu Nilgiri Junction of Naduvattam flume slide Naduvatam 11.46933889 76.56520833 Debris Slide 07 August 2019,NO_EXACT_POLYGON_MATCH,,
27968,TN/NIL/58A11/2019/12,Tamil Nadu,Nilgiri,Needle hill slide,Needle hill,11.48909722,76.53898333,Rock-cum-debris,Slide,07 August 2019,2019-08-07,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27968 TN/NIL/58A11/2019/12 Tamil Nadu Nilgiri Needle hill slide Needle hill 11.48909722 76.53898333 Rock-cum-debris Slide 07 August 2019,NO_EXACT_POLYGON_MATCH,,
27969,TN/NIL/58A11/2019/13 Gudalur slide-1,Tamil Nadu,Nilgiri,View point 1st ben Gudalur slide-1,d towards Ooty to Gudalur,11.49066944,76.52748889,Rock cum Debris,Slide,07 August 2019,2019-08-07,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27969 TN/NIL/58A11/2019/13 Tamil Nadu Nilgiri View point 1st bend towards Ooty to Gudalur 11.49066944 76.52748889 Rock cum Debris Slide 07 August 2019 Gudalur slide-1,NO_EXACT_POLYGON_MATCH,,
27970,TN/NIL/58A11/2019/14,Tamil Nadu,Nilgiri,Gudalur slide-2,Gudalur,11.49181111,76.52634722,Debris,Slide,6th to 8th August 2019,,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27970 TN/NIL/58A11/2019/14 Tamil Nadu Nilgiri Gudalur slide-2 Gudalur 11.49181111 76.52634722 Debris Slide 6th to 8th August 2019,NO_EXACT_POLYGON_MATCH,,
27972,TN/NIL/58A11/2019/16,Tamil Nadu,Nilgiri,Param village slide-1,Param village,11.46606389,76.48689722,Debris.,Slide,6th to 8th August 2019,,data/raw/events/landslide_report.pdf,709,LANDSLIDE INVENTORY (Field vaidated),27972 TN/NIL/58A11/2019/16 Tamil Nadu Nilgiri Param village slide-1 Param village 11.46606389 76.48689722 Debris. Slide 6th to 8th August 2019,NO_EXACT_POLYGON_MATCH,,
